FARMACIA;;;;;;;;;;;;;;
ID_Cliente;Zona;ID_ZONA;País;Tipo_de_producto;Canal_de_venta;Prioridad;Fecha_pedido;ID_Pedido;Fecha_envío;Unidades; Precio_unitario ; Coste_unitario ; Importe_venta_total ; Importe_coste_total 
2579;Centroamérica y Caribe;4;Honduras;Verduras;Online;Alta;4/02/2021;257926213;23/02/2021;4953; $ 154,06 ; $ 90,93 ; $ 763.059 ; $ 450.376 
1411;África;1;Benin;Alimento infantil;Online;Media;2/08/2022;141176307;20/09/2022;6061; $ 255,28 ; $ 159,42 ; $ 1.547.252 ; $ 966.245 
5688;África;1;Egypt;Cárnicos;Online;Media;31/05/2020;568867623;22/06/2020;9426; $ 421,89 ; $ 364,69 ; $ 3.976.735 ; $ 3.437.568 
1879;Europa;5;Cyprus;Bebida;Online;Media;5/04/2021;187923991;17/05/2021;9740; $ 47,45 ; $ 31,79 ; $ 462.163 ; $ 309.635 
8655;África;1;Morocco;Cereales;Online;Alta;4/10/2020;865581738;23/10/2020;3726; $ 205,70 ; $ 117,11 ; $ 766.438 ; $ 436.352 
9393;Europa;5;Estonia;Bebida;Offline;Alta;8/02/2022;939389693;15/02/2022;5140; $ 47,45 ; $ 31,79 ; $ 243.893 ; $ 163.401 
1672;Asia;2;South Korea;Alimento infantil;Online;Crítica;24/04/2020;167209184;16/05/2020;9768; $ 255,28 ; $ 159,42 ; $ 2.493.575 ; $ 1.557.215 
1772;Asia;2;Vietnam;Cosméticos;Online;Media;20/10/2020;177214038;6/11/2020;427; $ 437,20 ; $ 263,33 ; $ 186.684 ; $ 112.442 
4178;África;1;Syria;Snacks;Offline;Alta;29/10/2020;417890584;6/11/2020;1965; $ 152,58 ; $ 97,44 ; $ 299.820 ; $ 191.470 
4080;Europa;5;Luxembourg;Ropa;Online;Baja;27/04/2022;408037650;27/04/2022;6263; $ 109,28 ; $ 35,84 ; $ 684.421 ; $ 224.466 
1867;Centroamérica y Caribe;4;Cuba;Cosméticos;Online;Alta;28/11/2021;186766564;12/12/2021;7232; $ 437,20 ; $ 263,33 ; $ 3.161.830 ; $ 1.904.403 
7635;Asia;2;Maldives;Cárnicos;Offline;Alta;27/11/2020;763501155;2/12/2020;5813; $ 421,89 ; $ 364,69 ; $ 2.452.447 ; $ 2.119.943 
9679;Asia;2;Taiwan;Bebida;Online;Media;10/01/2021;967977750;22/02/2021;4982; $ 47,45 ; $ 31,79 ; $ 236.396 ; $ 158.378 
6002;Europa;5;Bosnia and Herzegovina;Snacks;Offline;Crítica;7/02/2020;600245177;14/03/2020;4742; $ 152,58 ; $ 97,44 ; $ 723.534 ; $ 462.060 
8806;África;1;Afghanistan;Cosméticos;Offline;Baja;28/01/2022;880664765;3/02/2022;7129; $ 437,20 ; $ 263,33 ; $ 3.116.799 ; $ 1.877.280 
3999;Norteamérica;6;Canada;Cereales;Online;Media;20/04/2021;399910342;4/05/2021;1212; $ 205,70 ; $ 117,11 ; $ 249.308 ; $ 141.937 
9689;África;1;Qatar;Cárnicos;Offline;Media;4/02/2021;968968236;8/03/2021;8088; $ 421,89 ; $ 364,69 ; $ 3.412.246 ; $ 2.949.613 
8691;Europa;5;Malta;Verduras;Offline;Baja;24/11/2020;869137275;15/12/2020;5889; $ 154,06 ; $ 90,93 ; $ 907.259 ; $ 535.487 
7020;África;1;Bahrain;Verduras;Online;Crítica;19/07/2020;702028787;25/07/2020;4773; $ 154,06 ; $ 90,93 ; $ 735.328 ; $ 434.009 
2395;África;1;Zambia;Frutas;Offline;Baja;19/09/2021;239566600;20/09/2021;1935; $ 9,33 ; $ 6,92 ; $ 18.054 ; $ 13.390 
6739;Asia;2;Bangladesh;Ropa;Online;Crítica;5/10/2020;673987042;7/11/2020;6598; $ 109,28 ; $ 35,84 ; $ 721.029 ; $ 236.472 
5678;África;1;Egypt;Cárnicos;Offline;Media;1/08/2021;567838943;14/08/2021;5017; $ 421,89 ; $ 364,69 ; $ 2.116.622 ; $ 1.829.650 
8039;Asia;2;Japan;Ropa;Online;Crítica;9/10/2022;803983628;1/11/2022;5477; $ 109,28 ; $ 35,84 ; $ 598.527 ; $ 196.296 
5355;Centroamérica y Caribe;4;Jamaica;Cosméticos;Offline;Media;21/11/2021;535594928;17/12/2021;3296; $ 437,20 ; $ 263,33 ; $ 1.441.011 ; $ 867.936 
3361;África;1;Namibia;Alimento infantil;Online;Media;14/08/2022;336159169;17/08/2022;5823; $ 255,28 ; $ 159,42 ; $ 1.486.495 ; $ 928.303 
8494;Australia y Oceanía;3;Federated States of Micronesia;Cárnicos;Offline;Crítica;21/11/2021;849475181;12/12/2021;7438; $ 421,89 ; $ 364,69 ; $ 3.138.018 ; $ 2.712.564 
5396;África;1;Iran;Ropa;Offline;Media;6/10/2022;539654290;18/10/2022;4552; $ 109,28 ; $ 35,84 ; $ 497.443 ; $ 163.144 
6411;Asia;2;Malaysia;Cereales;Online;Alta;20/07/2021;641120326;3/09/2021;606; $ 205,70 ; $ 117,11 ; $ 124.654 ; $ 70.969 
2086;Asia;2;Tajikistan;Verduras;Offline;Crítica;4/09/2020;208609616;5/09/2020;1076; $ 154,06 ; $ 90,93 ; $ 165.769 ; $ 97.841 
1671;África;1;Iran;Cárnicos;Offline;Alta;20/07/2021;167170989;22/07/2021;8465; $ 421,89 ; $ 364,69 ; $ 3.571.299 ; $ 3.087.101 
1621;Australia y Oceanía;3;Samoa ;Cárnicos;Online;Crítica;3/04/2020;162165772;6/05/2020;7311; $ 421,89 ; $ 364,69 ; $ 3.084.438 ; $ 2.666.249 
8092;África;1;Botswana;Cosméticos;Online;Crítica;5/06/2020;809267795;20/06/2020;9179; $ 437,20 ; $ 263,33 ; $ 4.013.059 ; $ 2.417.106 
5444;Europa;5;Austria;Alimento infantil;Online;Crítica;22/05/2020;544463384;25/06/2020;7669; $ 255,28 ; $ 159,42 ; $ 1.957.742 ; $ 1.222.592 
5740;África;1;Syria;Bebida;Online;Alta;17/04/2020;574051368;1/05/2020;3411; $ 47,45 ; $ 31,79 ; $ 161.852 ; $ 108.436 
8246;África;1;Senegal;Frutas;Online;Crítica;10/09/2020;824643075;23/10/2020;9066; $ 9,33 ; $ 6,92 ; $ 84.586 ; $ 62.737 
3931;África;1;Mauritius ;Cuidado personal;Offline;Media;11/02/2021;393162333;29/03/2021;4326; $ 81,73 ; $ 56,67 ; $ 353.564 ; $ 245.154 
6968;África;1;Cote d'Ivoire;Frutas;Online;Alta;28/06/2021;696845471;8/07/2021;915; $ 9,33 ; $ 6,92 ; $ 8.537 ; $ 6.332 
5232;Centroamérica y Caribe;4;Belize;Ropa;Offline;Alta;18/09/2020;523241317;3/10/2020;7588; $ 109,28 ; $ 35,84 ; $ 829.217 ; $ 271.954 
9802;África;1;Morocco;Cereales;Offline;Baja;15/12/2020;980211198;15/12/2020;5131; $ 205,70 ; $ 117,11 ; $ 1.055.447 ; $ 600.891 
5459;Australia y Oceanía;3;Australia;Doméstico;Online;Baja;27/06/2020;545928943;10/08/2020;1361; $ 668,27 ; $ 502,54 ; $ 909.515 ; $ 683.957 
9188;África;1;Senegal;Verduras;Online;Baja;5/11/2020;918880879;13/12/2020;6127; $ 154,06 ; $ 90,93 ; $ 943.926 ; $ 557.128 
2678;Centroamérica y Caribe;4;Antigua and Barbuda ;Verduras;Offline;Alta;18/07/2022;267865836;30/07/2022;6308; $ 154,06 ; $ 90,93 ; $ 971.810 ; $ 573.586 
8819;Europa;5;Poland;Material de oficina;Online;Alta;8/10/2020;881995141;20/10/2020;817; $ 651,21 ; $ 524,96 ; $ 532.039 ; $ 428.892 
6206;Europa;5;Kosovo;Cuidado personal;Online;Crítica;17/02/2021;620692622;6/03/2021;5595; $ 81,73 ; $ 56,67 ; $ 457.279 ; $ 317.069 
5636;Asia;2;Malaysia;Cárnicos;Online;Media;19/01/2021;563694608;11/02/2021;8616; $ 421,89 ; $ 364,69 ; $ 3.635.004 ; $ 3.142.169 
9610;Centroamérica y Caribe;4;Guatemala;Bebida;Online;Alta;26/08/2022;961049926;9/09/2022;4885; $ 47,45 ; $ 31,79 ; $ 231.793 ; $ 155.294 
7831;Australia y Oceanía;3;Vanuatu;Material de oficina;Online;Baja;24/09/2022;783119904;30/10/2022;1437; $ 651,21 ; $ 524,96 ; $ 935.789 ; $ 754.368 
8705;Centroamérica y Caribe;4;Nicaragua;Cuidado personal;Online;Alta;13/10/2022;870578372;6/11/2022;2341; $ 81,73 ; $ 56,67 ; $ 191.330 ; $ 132.664 
7844;África;1;Lesotho;Snacks;Offline;Media;3/11/2021;784411656;29/11/2021;3695; $ 152,58 ; $ 97,44 ; $ 563.783 ; $ 360.041 
1559;Asia;2;Turkmenistan;Doméstico;Offline;Crítica;10/10/2020;155918586;7/11/2020;8629; $ 668,27 ; $ 502,54 ; $ 5.766.502 ; $ 4.336.418 
9367;África;1;Saudi Arabia;Cosméticos;Offline;Crítica;7/11/2020;936710488;8/12/2020;2304; $ 437,20 ; $ 263,33 ; $ 1.007.309 ; $ 606.712 
6487;Asia;2;Japan;Snacks;Online;Media;24/04/2022;648711192;16/05/2022;6912; $ 152,58 ; $ 97,44 ; $ 1.054.633 ; $ 673.505 
9341;Europa;5;Latvia;Doméstico;Online;Crítica;1/02/2020;934157025;3/02/2020;6678; $ 668,27 ; $ 502,54 ; $ 4.462.707 ; $ 3.355.962 
8055;Norteamérica;6;Greenland;Ropa;Online;Crítica;11/05/2022;805596816;23/05/2022;2855; $ 109,28 ; $ 35,84 ; $ 311.994 ; $ 102.323 
6958;Centroamérica y Caribe;4;Costa Rica;Cereales;Online;Alta;30/07/2020;695891892;3/08/2020;8730; $ 205,70 ; $ 117,11 ; $ 1.795.761 ; $ 1.022.370 
2082;Asia;2;Japan;Cuidado personal;Offline;Baja;24/04/2022;208216083;13/05/2022;4621; $ 81,73 ; $ 56,67 ; $ 377.674 ; $ 261.872 
3660;Europa;5;Cyprus;Cereales;Offline;Crítica;25/03/2021;366055715;5/04/2021;2875; $ 205,70 ; $ 117,11 ; $ 591.388 ; $ 336.691 
4632;África;1;Pakistan;Cárnicos;Online;Baja;3/06/2021;463209617;27/06/2021;2874; $ 421,89 ; $ 364,69 ; $ 1.212.512 ; $ 1.048.119 
3137;Europa;5;Monaco;Cosméticos;Online;Media;25/08/2021;313789117;7/09/2021;6028; $ 437,20 ; $ 263,33 ; $ 2.635.442 ; $ 1.587.353 
7022;Asia;2;China;Cereales;Offline;Crítica;6/07/2022;702218043;29/07/2022;779; $ 205,70 ; $ 117,11 ; $ 160.240 ; $ 91.229 
2332;Australia y Oceanía;3;New Zealand;Cárnicos;Online;Alta;26/02/2022;233232724;8/03/2022;7601; $ 421,89 ; $ 364,69 ; $ 3.206.786 ; $ 2.772.009 
2818;Centroamérica y Caribe;4;Guatemala;Alimento infantil;Offline;Baja;20/07/2020;281881988;11/08/2020;3999; $ 255,28 ; $ 159,42 ; $ 1.020.865 ; $ 637.521 
9435;África;1;Libya;Snacks;Online;Media;6/12/2020;943527162;22/12/2020;9509; $ 152,58 ; $ 97,44 ; $ 1.450.883 ; $ 926.557 
5838;Europa;5;Liechtenstein;Cárnicos;Offline;Media;24/08/2022;583842074;4/10/2022;699; $ 421,89 ; $ 364,69 ; $ 294.901 ; $ 254.918 
7888;África;1;Democratic Republic of the Congo;Alimento infantil;Online;Alta;3/08/2022;788813054;9/08/2022;6167; $ 255,28 ; $ 159,42 ; $ 1.574.312 ; $ 983.143 
5147;Asia;2;Mongolia;Cuidado personal;Online;Crítica;4/05/2022;514738929;16/05/2022;1543; $ 81,73 ; $ 56,67 ; $ 126.109 ; $ 87.442 
1382;Europa;5;Bosnia and Herzegovina;Frutas;Offline;Media;7/01/2021;138231027;28/01/2021;4487; $ 9,33 ; $ 6,92 ; $ 41.864 ; $ 31.050 
1062;Centroamérica y Caribe;4;Cuba;Cereales;Online;Crítica;13/06/2022;106213176;15/07/2022;9694; $ 205,70 ; $ 117,11 ; $ 1.994.056 ; $ 1.135.264 
4859;Asia;2;Bhutan;Snacks;Offline;Media;6/04/2022;485921704;15/04/2022;3885; $ 152,58 ; $ 97,44 ; $ 592.773 ; $ 378.554 
5149;Asia;2;Laos;Material de oficina;Online;Alta;18/10/2020;514905440;22/10/2020;817; $ 651,21 ; $ 524,96 ; $ 532.039 ; $ 428.892 
8510;Asia;2;Turkmenistan;Cuidado personal;Online;Baja;23/08/2021;851025712;27/09/2021;6275; $ 81,73 ; $ 56,67 ; $ 512.856 ; $ 355.604 
4224;Australia y Oceanía;3;Papua New Guinea;Alimento infantil;Offline;Baja;24/08/2021;422456347;26/08/2021;3076; $ 255,28 ; $ 159,42 ; $ 785.241 ; $ 490.376 
4776;África;1;Qatar;Cosméticos;Offline;Alta;29/11/2020;477683675;23/12/2020;6069; $ 437,20 ; $ 263,33 ; $ 2.653.367 ; $ 1.598.150 
5355;Australia y Oceanía;3;Palau;Ropa;Online;Baja;19/05/2021;535506522;25/05/2021;7135; $ 109,28 ; $ 35,84 ; $ 779.713 ; $ 255.718 
6350;Asia;2;Philippines;Cereales;Online;Baja;15/07/2022;635036218;31/07/2022;184; $ 205,70 ; $ 117,11 ; $ 37.849 ; $ 21.548 
8856;Australia y Oceanía;3;Papua New Guinea;Cárnicos;Offline;Baja;31/10/2022;885696589;11/11/2022;6158; $ 421,89 ; $ 364,69 ; $ 2.597.999 ; $ 2.245.761 
1172;África;1;Liberia;Verduras;Offline;Baja;14/02/2021;117223966;25/02/2021;8031; $ 154,06 ; $ 90,93 ; $ 1.237.256 ; $ 730.259 
8296;África;1;Iran;Ropa;Offline;Alta;16/12/2020;829667174;9/01/2021;5809; $ 109,28 ; $ 35,84 ; $ 634.808 ; $ 208.195 
6433;Centroamérica y Caribe;4;Guatemala;Bebida;Offline;Crítica;28/07/2020;643387544;20/08/2020;1527; $ 47,45 ; $ 31,79 ; $ 72.456 ; $ 48.543 
8490;Australia y Oceanía;3;Tuvalu;Snacks;Offline;Baja;9/01/2020;849058902;25/01/2020;4252; $ 152,58 ; $ 97,44 ; $ 648.770 ; $ 414.315 
5576;Asia;2;Philippines;Material de oficina;Offline;Baja;19/08/2022;557667577;15/09/2022;5083; $ 651,21 ; $ 524,96 ; $ 3.310.100 ; $ 2.668.372 
7505;Asia;2;Singapore;Ropa;Offline;Crítica;15/02/2022;750512397;4/03/2022;2151; $ 109,28 ; $ 35,84 ; $ 235.061 ; $ 77.092 
2292;Asia;2;Laos;Verduras;Online;Media;13/03/2021;229204690;25/03/2021;5616; $ 154,06 ; $ 90,93 ; $ 865.201 ; $ 510.663 
5656;Europa;5;Montenegro;Frutas;Offline;Alta;10/07/2021;565668284;3/08/2021;2671; $ 9,33 ; $ 6,92 ; $ 24.920 ; $ 18.483 
2521;Centroamérica y Caribe;4;Barbados;Snacks;Offline;Media;23/04/2022;252139508;23/05/2022;2538; $ 152,58 ; $ 97,44 ; $ 387.248 ; $ 247.303 
5511;África;1;Egypt;Snacks;Offline;Alta;1/10/2021;551167190;13/11/2021;1474; $ 152,58 ; $ 97,44 ; $ 224.903 ; $ 143.627 
5456;África;1;Sudan;Doméstico;Offline;Crítica;16/04/2021;545612657;29/05/2021;7765; $ 668,27 ; $ 502,54 ; $ 5.189.117 ; $ 3.902.223 
2886;África;1;Democratic Republic of the Congo;Snacks;Offline;Baja;7/05/2021;288649737;20/06/2021;6727; $ 152,58 ; $ 97,44 ; $ 1.026.406 ; $ 655.479 
3537;Centroamérica y Caribe;4;Cuba;Cuidado personal;Online;Baja;30/09/2022;353764760;27/10/2022;5709; $ 81,73 ; $ 56,67 ; $ 466.597 ; $ 323.529 
4847;África;1;Ghana;Frutas;Offline;Media;5/06/2022;484756553;14/06/2022;9091; $ 9,33 ; $ 6,92 ; $ 84.819 ; $ 62.910 
9457;Europa;5;Poland;Bebida;Online;Media;30/07/2020;945736443;20/08/2020;3285; $ 47,45 ; $ 31,79 ; $ 155.873 ; $ 104.430 
2711;África;1;Saudi Arabia;Bebida;Offline;Baja;2/02/2022;271128261;7/03/2022;1732; $ 47,45 ; $ 31,79 ; $ 82.183 ; $ 55.060 
2156;Centroamérica y Caribe;4;Barbados;Alimento infantil;Offline;Baja;26/10/2020;215668332;21/11/2020;9907; $ 255,28 ; $ 159,42 ; $ 2.529.059 ; $ 1.579.374 
8044;Europa;5;Bosnia and Herzegovina;Frutas;Online;Alta;9/01/2021;804405486;1/02/2021;314; $ 9,33 ; $ 6,92 ; $ 2.930 ; $ 2.173 
7827;África;1;Lebanon;Cárnicos;Online;Media;26/08/2021;782701051;1/09/2021;7489; $ 421,89 ; $ 364,69 ; $ 3.159.534 ; $ 2.731.163 
7662;Europa;5;Latvia;Doméstico;Offline;Crítica;15/08/2020;766228854;3/10/2020;3000; $ 668,27 ; $ 502,54 ; $ 2.004.810 ; $ 1.507.620 
9909;Australia y Oceanía;3;Australia;Frutas;Online;Media;21/12/2021;990975224;27/01/2022;445; $ 9,33 ; $ 6,92 ; $ 4.152 ; $ 3.079 
8632;África;1;Jordan;Cereales;Online;Media;20/02/2020;863238990;3/04/2020;455; $ 205,70 ; $ 117,11 ; $ 93.594 ; $ 53.285 
3096;Europa;5;United Kingdom;Cuidado personal;Offline;Media;22/05/2021;309631478;27/05/2021;5690; $ 81,73 ; $ 56,67 ; $ 465.044 ; $ 322.452 
2270;Centroamérica y Caribe;4;Haiti;Verduras;Offline;Baja;24/05/2022;227076518;13/07/2022;5843; $ 154,06 ; $ 90,93 ; $ 900.173 ; $ 531.304 
2328;Asia;2;South Korea;Cuidado personal;Online;Crítica;23/03/2020;232810437;6/04/2020;2637; $ 81,73 ; $ 56,67 ; $ 215.522 ; $ 149.439 
9143;África;1;Niger;Bebida;Online;Crítica;10/05/2022;914382064;6/06/2022;4827; $ 47,45 ; $ 31,79 ; $ 229.041 ; $ 153.450 
6796;África;1;Mozambique;Verduras;Online;Crítica;17/05/2022;679652726;13/06/2022;3200; $ 154,06 ; $ 90,93 ; $ 492.992 ; $ 290.976 
7067;Europa;5;Armenia;Cereales;Online;Baja;2/06/2021;706796252;16/07/2021;5572; $ 205,70 ; $ 117,11 ; $ 1.146.160 ; $ 652.537 
8942;Europa;5;Iceland;Frutas;Online;Media;8/01/2021;894298970;26/01/2021;1793; $ 9,33 ; $ 6,92 ; $ 16.729 ; $ 12.408 
3109;Centroamérica y Caribe;4;Panama;Bebida;Online;Baja;10/09/2021;310959708;12/10/2021;8743; $ 47,45 ; $ 31,79 ; $ 414.855 ; $ 277.940 
3458;Europa;5;Switzerland;Bebida;Offline;Baja;27/06/2021;345889794;25/07/2021;5331; $ 47,45 ; $ 31,79 ; $ 252.956 ; $ 169.472 
6585;África;1;Mauritius ;Frutas;Online;Alta;15/04/2020;658513057;23/05/2020;7502; $ 9,33 ; $ 6,92 ; $ 69.994 ; $ 51.914 
5285;Europa;5;Andorra;Material de oficina;Online;Media;28/03/2021;528565824;3/04/2021;3228; $ 651,21 ; $ 524,96 ; $ 2.102.106 ; $ 1.694.571 
2060;Asia;2;Bangladesh;Material de oficina;Online;Alta;28/09/2020;206096923;15/10/2020;7514; $ 651,21 ; $ 524,96 ; $ 4.893.192 ; $ 3.944.549 
4614;Australia y Oceanía;3;Tonga;Ropa;Online;Baja;25/04/2021;461467683;11/05/2021;7397; $ 109,28 ; $ 35,84 ; $ 808.344 ; $ 265.108 
3353;Centroamérica y Caribe;4;Jamaica;Bebida;Online;Alta;4/08/2021;335351932;13/09/2021;6944; $ 47,45 ; $ 31,79 ; $ 329.493 ; $ 220.750 
2887;África;1;Israel;Verduras;Online;Media;10/08/2020;288735997;14/09/2020;2253; $ 154,06 ; $ 90,93 ; $ 347.097 ; $ 204.865 
8529;Europa;5;France;Cuidado personal;Offline;Crítica;3/02/2022;852918708;14/03/2022;6454; $ 81,73 ; $ 56,67 ; $ 527.485 ; $ 365.748 
3795;África;1;Benin;Snacks;Offline;Crítica;3/08/2021;379511392;3/08/2021;4709; $ 152,58 ; $ 97,44 ; $ 718.499 ; $ 458.845 
8904;Asia;2;Philippines;Verduras;Offline;Media;16/03/2022;890437877;24/03/2022;9210; $ 154,06 ; $ 90,93 ; $ 1.418.893 ; $ 837.465 
4279;Europa;5;Slovakia;Frutas;Offline;Alta;21/09/2021;427934491;4/10/2021;4180; $ 9,33 ; $ 6,92 ; $ 38.999 ; $ 28.926 
7045;Asia;2;Laos;Doméstico;Offline;Alta;13/08/2022;704550063;18/08/2022;875; $ 668,27 ; $ 502,54 ; $ 584.736 ; $ 439.723 
3531;Australia y Oceanía;3;Nauru;Cárnicos;Online;Crítica;16/01/2022;353145921;23/02/2022;2580; $ 421,89 ; $ 364,69 ; $ 1.088.476 ; $ 940.900 
7768;África;1;Benin;Snacks;Online;Media;9/11/2021;776895892;9/11/2021;9614; $ 152,58 ; $ 97,44 ; $ 1.466.904 ; $ 936.788 
2992;Centroamérica y Caribe;4;Guatemala;Verduras;Online;Crítica;14/06/2021;299286305;3/08/2021;4323; $ 154,06 ; $ 90,93 ; $ 666.001 ; $ 393.090 
9141;Centroamérica y Caribe;4;Belize;Snacks;Online;Alta;17/01/2022;914115989;12/02/2022;6090; $ 152,58 ; $ 97,44 ; $ 929.212 ; $ 593.410 
6354;África;1;Tunisia ;Alimento infantil;Offline;Crítica;30/05/2022;635496270;5/07/2022;6323; $ 255,28 ; $ 159,42 ; $ 1.614.135 ; $ 1.008.013 
2478;África;1;Republic of the Congo;Cárnicos;Offline;Alta;13/04/2020;247850978;8/05/2020;3467; $ 421,89 ; $ 364,69 ; $ 1.462.693 ; $ 1.264.380 
1559;Australia y Oceanía;3;Kiribati;Ropa;Offline;Baja;21/05/2022;155916440;10/07/2022;7994; $ 109,28 ; $ 35,84 ; $ 873.584 ; $ 286.505 
8347;Europa;5;Albania;Verduras;Offline;Baja;11/02/2020;834741485;17/02/2020;7410; $ 154,06 ; $ 90,93 ; $ 1.141.585 ; $ 673.791 
5796;Australia y Oceanía;3;Palau;Cárnicos;Online;Baja;2/06/2022;579687440;5/06/2022;1250; $ 421,89 ; $ 364,69 ; $ 527.363 ; $ 455.863 
4564;África;1;Angola;Cuidado personal;Online;Alta;27/01/2020;456428134;6/03/2020;6083; $ 81,73 ; $ 56,67 ; $ 497.164 ; $ 344.724 
2509;África;1;Swaziland;Snacks;Offline;Media;27/05/2021;250949895;19/06/2021;505; $ 152,58 ; $ 97,44 ; $ 77.053 ; $ 49.207 
7195;Centroamérica y Caribe;4;Barbados;Verduras;Online;Baja;9/04/2022;719551551;14/04/2022;149; $ 154,06 ; $ 90,93 ; $ 22.955 ; $ 13.549 
4388;Europa;5;Sweden;Cosméticos;Online;Crítica;20/10/2021;438844430;7/12/2021;2674; $ 437,20 ; $ 263,33 ; $ 1.169.073 ; $ 704.144 
7557;África;1;Zambia;Verduras;Online;Crítica;15/12/2020;755752360;3/02/2021;2773; $ 154,06 ; $ 90,93 ; $ 427.208 ; $ 252.149 
8375;África;1;Sierra Leone;Ropa;Online;Crítica;1/02/2021;837511670;28/02/2021;7169; $ 109,28 ; $ 35,84 ; $ 783.428 ; $ 256.937 
8216;África;1;Sierra Leone;Cosméticos;Offline;Media;12/07/2022;821671187;11/08/2022;9619; $ 437,20 ; $ 263,33 ; $ 4.205.427 ; $ 2.532.971 
4660;Europa;5;Andorra;Verduras;Online;Media;17/04/2020;466092240;13/05/2020;5906; $ 154,06 ; $ 90,93 ; $ 909.878 ; $ 537.033 
4989;África;1;Seychelles ;Alimento infantil;Offline;Media;31/08/2022;498948657;16/09/2022;8850; $ 255,28 ; $ 159,42 ; $ 2.259.228 ; $ 1.410.867 
3687;Europa;5;Andorra;Doméstico;Online;Baja;5/03/2021;368726766;24/03/2021;3299; $ 668,27 ; $ 502,54 ; $ 2.204.623 ; $ 1.657.879 
4942;Centroamérica y Caribe;4;Costa Rica;Bebida;Offline;Baja;15/08/2020;494225394;24/09/2020;1132; $ 47,45 ; $ 31,79 ; $ 53.713 ; $ 35.986 
9145;África;1;Burundi;Cosméticos;Offline;Baja;25/06/2020;914555871;11/08/2020;6261; $ 437,20 ; $ 263,33 ; $ 2.737.309 ; $ 1.648.709 
8391;Australia y Oceanía;3;Fiji;Ropa;Online;Media;28/01/2022;839142024;15/03/2022;9627; $ 109,28 ; $ 35,84 ; $ 1.052.039 ; $ 345.032 
8977;Norteamérica;6;Canada;Bebida;Online;Media;26/05/2021;897720181;2/06/2021;4206; $ 47,45 ; $ 31,79 ; $ 199.575 ; $ 133.709 
8903;Asia;2;Philippines;Bebida;Offline;Crítica;30/12/2021;890339171;9/02/2022;1; $ 47,45 ; $ 31,79 ; $ 47 ; $ 32 
2373;Asia;2;Turkmenistan;Snacks;Offline;Baja;7/02/2022;237360322;24/02/2022;9049; $ 152,58 ; $ 97,44 ; $ 1.380.696 ; $ 881.735 
2294;Europa;5;Ukraine;Ropa;Online;Alta;11/10/2021;229457461;26/11/2021;417; $ 109,28 ; $ 35,84 ; $ 45.570 ; $ 14.945 
8776;Asia;2;Indonesia;Cuidado personal;Online;Media;28/06/2021;877616918;28/06/2021;5203; $ 81,73 ; $ 56,67 ; $ 425.241 ; $ 294.854 
4631;África;1;Sao Tome and Principe;Verduras;Offline;Baja;2/09/2020;463137519;14/10/2020;1539; $ 154,06 ; $ 90,93 ; $ 237.098 ; $ 139.941 
4876;Asia;2;Indonesia;Cuidado personal;Online;Crítica;10/01/2022;487630593;25/02/2022;9584; $ 81,73 ; $ 56,67 ; $ 783.300 ; $ 543.125 
7230;Asia;2;India;Verduras;Online;Crítica;3/07/2021;723019969;27/07/2021;6531; $ 154,06 ; $ 90,93 ; $ 1.006.166 ; $ 593.864 
5615;África;1;Israel;Alimento infantil;Online;Media;6/03/2021;561541974;10/03/2021;1604; $ 255,28 ; $ 159,42 ; $ 409.469 ; $ 255.710 
3657;África;1;Qatar;Verduras;Online;Alta;4/02/2022;365745437;4/02/2022;1057; $ 154,06 ; $ 90,93 ; $ 162.841 ; $ 96.113 
1184;África;1;Liberia;Doméstico;Offline;Alta;4/11/2022;118491685;14/12/2022;3178; $ 668,27 ; $ 502,54 ; $ 2.123.762 ; $ 1.597.072 
7729;África;1;South Sudan;Doméstico;Online;Alta;25/12/2020;772954547;3/02/2021;3282; $ 668,27 ; $ 502,54 ; $ 2.193.262 ; $ 1.649.336 
2026;Europa;5;Latvia;Verduras;Online;Media;13/03/2020;202620351;11/04/2020;8719; $ 154,06 ; $ 90,93 ; $ 1.343.249 ; $ 792.819 
8512;Centroamérica y Caribe;4;Saint Lucia;Frutas;Offline;Baja;12/04/2020;851287925;6/05/2020;3869; $ 9,33 ; $ 6,92 ; $ 36.098 ; $ 26.773 
2830;África;1;Mali;Verduras;Offline;Crítica;5/06/2021;283068597;13/06/2021;5143; $ 154,06 ; $ 90,93 ; $ 792.331 ; $ 467.653 
6323;Europa;5;Portugal;Bebida;Offline;Media;23/10/2022;632386195;12/12/2022;5983; $ 47,45 ; $ 31,79 ; $ 283.893 ; $ 190.200 
9539;Asia;2;Malaysia;Snacks;Online;Crítica;20/02/2021;953977048;22/03/2021;1863; $ 152,58 ; $ 97,44 ; $ 284.257 ; $ 181.531 
3728;Europa;5;Spain;Cosméticos;Online;Baja;4/09/2020;372889983;25/09/2020;5287; $ 437,20 ; $ 263,33 ; $ 2.311.476 ; $ 1.392.226 
3344;Europa;5;Slovenia;Ropa;Offline;Media;15/05/2020;334486329;22/05/2020;793; $ 109,28 ; $ 35,84 ; $ 86.659 ; $ 28.421 
5544;África;1;Jordan;Verduras;Offline;Media;29/12/2020;554439914;8/01/2021;9946; $ 154,06 ; $ 90,93 ; $ 1.532.281 ; $ 904.390 
